event_date,variant_id,gender,age,row_count,user_count,click_sum,conversion_sum,purchase_sum,revenue_sum,click_sq_sum,conversion_sq_sum,purchase_sq_sum,revenue_sq_sum
2011-08-28,test,F,30s,388,1,175,94,434,526.2600000000001,175,94,23026,4871.1736
2011-12-05,control,M,20s,352,1,163,83,236,303.2899999999998,163,83,1184,2485.294500000001
2011-09-29,test,M,50s,287,1,135,67,709,1117.8600000000004,135,67,11381,19690.921199999997
2011-03-23,control,F,50s,377,3,182,94,1125,1906.15,182,94,31633,100978.5893
2011-07-12,control,M,20s,97,1,44,26,444,367.36,44,26,10544,5999.2784
2011-02-01,test,M,20s,155,1,76,39,164,439.29999999999995,76,39,1410,13858.984999999997
2011-07-20,test,F,30s,206,1,109,55,114,193.23000000000002,109,55,868,1505.8541000000005
2011-06-24,test,F,20s,38,1,19,9,73,185.64,19,9,1035,7170.501000000001
2011-09-07,test,F,30s,83,1,34,19,247,331.24,34,19,4353,7353.270999999999
2011-11-06,test,F,20s,716,3,348,183,1231,1994.6900000000003,348,183,24237,55879.2431
2011-05-10,control,M,20s,865,5,417,207,2828,4734.159999999997,417,207,197748,460567.72599999973
2011-10-23,test,F,50s,212,1,96,51,237,353.2299999999999,96,51,3833,3657.663900000001
2011-11-24,control,F,40s,435,3,218,113,350,536.6400000000001,218,113,3598,7184.854
2011-07-17,control,F,30s,384,3,176,91,479,1046.3400000000001,176,91,7445,22914.331600000005
2011-10-20,control,M,50s,220,3,112,54,1615,2002.0699999999997,112,54,98799,205167.23409999997
2011-07-04,test,F,30s,507,1,249,124,407,609.8700000000002,249,124,2809,5299.898299999997
2011-03-09,test,M,30s,227,1,104,55,1566,1711.0600000000006,104,55,209286,160852.26860000004
2010-12-15,control,F,20s,484,3,220,115,1169,1714.570000000001,220,115,37081,60808.265100000026
2011-10-31,test,F,30s,583,3,273,149,897,1445.13,273,149,32855,83919.71210000006
2011-01-09,test,F,30s,118,1,58,31,99,279.02,58,31,1405,21917.271399999998
2011-05-19,control,F,50s,142,2,71,32,489,693.7200000000001,71,32,10961,20083.412800000002
2011-02-22,test,M,20s,230,2,110,54,611,775.0400000000001,110,54,10335,15465.472200000002
2011-11-25,control,M,30s,212,1,95,49,299,365.33,95,49,3409,4213.906899999999
2011-06-05,test,M,40s,507,3,257,126,1835,3164.559999999997,257,126,129559,371967.8283999996
2011-07-26,test,M,40s,109,1,51,28,309,462.7499999999999,51,28,4901,9906.047700000003
2011-02-16,test,F,20s,140,2,79,37,443,720.4699999999999,79,37,6933,17418.964900000003
2010-12-17,test,F,50s,43,1,20,11,83,190.54999999999998,20,11,711,3422.9125
2011-06-19,control,F,50s,106,2,51,29,91,462.65,51,29,379,9192.707500000004
2010-12-20,test,M,40s,102,1,50,29,65,150.35000000000002,50,29,653,1453.3613000000005
2011-04-06,control,M,50s,71,1,33,19,185,365.79,33,19,2025,7668.1041000000005
2011-11-14,test,M,40s,509,2,234,125,665,756.3300000000003,234,125,8031,9712.123300000001
2011-05-20,control,M,50s,197,4,89,46,1769,2096.1099999999997,89,46,545805,554587.3175000001
2011-04-08,test,M,40s,167,2,78,35,340,800.0699999999997,78,35,6282,22352.5509
2011-11-30,control,M,50s,230,4,114,60,310,524.6899999999999,114,60,12560,13699.7155
2011-10-04,control,F,50s,680,2,340,167,600,1257.8100000000002,340,167,15316,27296.49910000001
2010-12-09,control,M,20s,190,3,101,46,401,849.0799999999999,101,46,10065,29320.646000000004
2011-11-28,test,F,20s,280,2,133,65,234,536.67,133,65,2002,10098.0997
2011-01-13,control,F,50s,76,1,37,19,505,692.82,37,19,37335,52082.008200000004
2011-11-21,control,M,30s,478,5,249,125,1127,1563.4700000000003,249,125,29633,40696.96650000001
2011-03-22,control,M,20s,144,2,70,37,554,658.6500000000002,70,37,15262,22158.3241
2011-11-10,test,M,50s,176,1,77,43,150,171.53,77,43,2190,1590.8160999999998
2011-12-07,test,M,50s,161,1,84,42,175,245.01999999999998,84,42,1129,2174.2168
2011-11-29,control,M,50s,120,1,57,29,378,574.98,57,29,6700,13327.996400000002
2011-12-05,control,M,30s,225,3,113,51,491,735.0400000000003,113,51,9717,15851.380800000008
2011-11-22,test,F,20s,236,2,125,62,1120,975.4300000000006,125,62,1000512,520143.7737
2011-02-14,test,M,30s,174,1,77,44,178,284.34999999999997,77,44,1602,3384.7040999999995
2011-02-20,test,M,30s,91,1,43,24,361,400.45,43,24,23375,27792.1725
2011-09-16,control,M,50s,97,1,42,24,145,287.40000000000003,42,24,1021,4196.215
2011-08-09,test,F,30s,674,4,339,166,1294,1868.8600000000001,339,166,65468,42937.27159999999
2011-01-18,test,M,20s,46,1,21,10,113,132.52,21,10,1769,2266.5879999999997
2011-10-30,test,F,50s,98,2,51,22,284,639.53,51,22,5230,21877.174099999997
2011-08-22,control,M,50s,20,2,11,6,44,102.64000000000001,11,6,408,1790.7256
2011-05-20,test,F,30s,92,1,44,22,228,455.82000000000005,44,22,3672,15144.716400000001
2011-04-26,test,M,20s,88,2,39,21,166,413.26,39,21,2492,19784.866799999996
2011-06-03,test,M,20s,109,2,56,25,60,293.55,56,25,266,5430.672500000001
2011-09-26,test,F,40s,148,1,71,39,402,600.99,71,39,5676,10410.950100000002
2011-11-28,test,F,30s,376,2,179,94,1537,1699.8799999999999,179,94,513429,536923.3382000001
2011-10-04,test,F,40s,66,1,29,14,426,1410.26,29,14,45084,257698.20759999997
2011-05-15,test,F,50s,235,2,112,60,251,398.0800000000001,112,60,2201,4253.852199999999
2011-07-13,test,F,40s,62,1,31,19,334,660.0099999999999,31,19,9818,50396.4021
2011-02-17,test,M,30s,235,1,114,61,759,326.39,114,61,167043,8345.149899999997
2010-12-06,control,F,30s,56,1,22,14,84,222.17999999999998,22,14,794,3810.2234000000003
2011-02-03,control,M,20s,110,1,54,29,369,610.16,54,29,22017,46757.882799999985
2011-10-07,control,M,40s,68,1,30,16,208,321.74,30,16,4240,8158.4180000000015
2011-08-05,control,F,30s,29,1,15,7,110,502.02,15,7,2948,36317.2644
2011-11-17,control,F,20s,308,5,156,74,774,1261.1500000000005,156,74,35798,64436.27270000002
2011-07-06,control,F,30s,191,2,88,50,323,490.9999999999999,88,50,3667,6619.6678
2011-10-11,control,F,20s,170,3,76,41,451,654.5500000000001,76,41,11947,18213.8569
2011-07-28,control,M,30s,37,1,16,9,99,141.15,16,9,1929,2258.8424999999997
2011-11-03,control,M,50s,180,1,81,46,472,998.7200000000004,81,46,6926,29101.898200000003
2011-07-20,test,F,20s,91,1,39,19,321,293.07,39,19,7077,5594.4749
2011-05-23,control,M,20s,162,4,75,47,550,4078.020000000002,75,47,34992,3505973.847399999
2011-05-09,test,M,20s,217,2,99,50,329,804.9500000000003,99,50,3525,28906.152500000004
2011-08-04,control,F,40s,105,2,49,28,518,397.14,49,28,14694,6816.427799999999
2011-01-07,control,M,50s,249,3,140,69,682,1305.91,140,69,8728,43157.3539
2011-11-18,test,F,40s,69,1,37,17,120,295.88,37,17,1348,5805.0132
2011-07-19,test,M,40s,226,2,108,60,949,1321.5299999999995,108,60,22525,47857.112899999986
2011-11-21,control,M,20s,89,2,42,23,47,172.91000000000003,42,23,141,1972.5365000000002
2010-12-06,control,F,20s,74,1,31,18,112,308.79999999999995,31,18,978,5647.165000000002
2011-08-08,control,M,20s,115,1,52,29,109,159.91999999999996,52,29,1067,1764.115800000001
2011-02-08,control,M,20s,544,3,273,136,1663,1900.9300000000007,273,136,71515,85206.62529999991
2011-11-28,test,M,50s,91,2,43,23,263,373.22,43,23,6589,7692.624399999999
2011-06-30,control,M,20s,101,1,51,25,67,161.89000000000001,51,25,225,1493.1085000000005
2011-11-22,test,F,30s,121,1,52,26,458,580.38,52,26,12442,16693.2962
2011-10-30,control,F,40s,232,1,117,63,232,289.5300000000002,117,63,1740,2264.650300000001
2011-05-06,control,F,40s,206,2,98,55,594,769.43,98,55,19958,16032.638499999997
2011-04-18,control,M,30s,153,1,73,42,240,712.24,73,42,2210,12709.326600000004
2011-09-07,test,F,20s,60,2,29,17,897,937.0300000000001,29,17,272219,300295.83310000005
2011-05-26,control,F,50s,55,1,29,14,27,110.93999999999997,29,14,65,3950.160799999999
2011-01-09,control,M,40s,37,1,17,9,78,114.0,17,9,810,1565.955
2011-09-15,control,M,20s,68,1,37,15,1012,801.9400000000003,37,15,136984,82391.3644
2011-09-08,test,M,50s,303,2,145,70,1409,1190.900000000001,145,70,666209,347242.8406000003
2010-12-19,control,M,20s,96,1,43,24,337,469.87,43,24,6717,14235.9925
2011-08-25,test,F,40s,75,1,35,22,340,678.88,35,22,9352,36172.83520000001
2011-05-09,test,M,30s,136,2,59,30,293,416.16999999999996,59,30,7721,13279.4551
2011-09-29,control,M,50s,195,2,98,53,322,529.98,98,53,4496,8136.234000000001
2011-02-21,test,F,40s,170,1,83,38,545,1159.4700000000003,83,38,13981,47339.31570000002
2011-01-21,test,F,20s,69,1,35,16,484,301.96000000000004,35,16,21456,7953.687999999999
2011-07-12,control,M,30s,18,1,9,5,752,757.6,9,5,123136,164305.33120000002
2011-10-11,test,F,50s,100,2,51,25,369,672.6099999999999,51,25,8673,40258.9969
2011-11-25,control,M,20s,170,2,78,42,582,926.1,78,42,67318,137781.1914
2011-11-01,control,M,20s,60,1,32,18,173,358.59,32,18,7009,24004.6573
2011-02-16,test,F,30s,52,3,19,11,168,279.43,19,11,19978,24668.744500000004
2010-12-13,control,M,20s,103,1,49,23,78,280.94,49,23,844,14787.763599999998
2011-06-16,test,M,30s,47,1,23,15,209,212.47,23,15,11511,7343.8747
2011-04-18,control,M,20s,169,1,82,39,820,1026.6100000000001,82,39,91090,117429.4765
2011-03-20,control,F,20s,28,1,15,6,30,76.72,15,6,190,1051.3154
2011-07-22,test,F,20s,50,1,29,14,110,214.62,29,14,1614,3554.2262000000005
2011-01-25,control,F,20s,68,1,35,17,188,333.0800000000001,35,17,2686,7575.891400000001
2011-10-14,control,M,40s,58,1,28,15,307,400.15000000000003,28,15,12545,32033.8477
2011-05-10,control,F,30s,68,2,28,18,140,298.56,28,18,1604,5486.2316
2011-01-25,control,F,30s,37,1,17,10,66,146.1,17,10,842,2455.89
2011-05-06,test,M,40s,152,3,76,40,634,870.57,76,40,21622,33243.186499999996
2011-02-15,test,M,30s,66,1,36,15,61,156.0,36,15,445,5131.299999999999
2011-08-17,test,M,50s,44,1,25,14,3276,7275.68,25,14,1173064,5857927.036
2011-08-22,control,F,30s,39,1,16,9,70,137.22,16,9,652,2213.886
2011-07-07,test,F,30s,20,1,11,6,12,97.5,11,6,26,1600.995
2011-08-14,control,M,50s,49,2,24,12,23,197.65000000000003,24,12,51,4028.6875
2011-09-02,control,M,20s,19,1,12,5,164,300.2,12,5,12840,41062.7
2011-12-07,control,F,30s,95,2,48,27,207,390.32000000000005,48,27,2439,9919.381000000001
2011-10-14,control,F,20s,53,1,25,12,226,294.78,25,12,6100,13099.4676
2011-10-11,test,M,30s,61,1,26,16,158,264.96000000000004,26,16,1726,4656.3966
2011-03-09,test,M,20s,25,1,13,7,21,298.0,13,7,81,39825.58
2011-06-21,control,F,30s,13,1,6,3,4,7.7,6,3,6,23.415
2011-04-14,test,M,40s,41,1,18,9,43,139.04999999999998,18,9,241,2185.7625
2011-09-15,control,M,30s,18,1,5,3,108,211.32,5,3,3888,21137.3712
2011-07-17,control,F,20s,41,1,19,9,118,189.57999999999998,19,9,2260,5860.1644
2011-03-07,control,M,20s,17,1,10,6,22,110.19999999999999,10,6,104,2142.6400000000003
2011-11-02,test,F,50s,22,1,11,7,1400,504.0,11,7,280000,36288.0
2011-12-07,control,F,20s,5,1,4,1,1,15.0,4,1,1,225.0
2011-04-28,control,F,40s,42,1,19,10,79,226.85000000000002,19,10,1017,5608.0225
2011-10-27,test,M,40s,10,1,6,2,8,13.200000000000001,6,2,50,136.125
2011-08-04,test,M,40s,33,1,17,8,150,198.00000000000003,17,8,4332,6474.72
2011-07-06,test,F,40s,40,1,21,11,99,197.22,21,11,1285,4243.1364
2011-04-07,test,F,40s,7,1,2,2,36,365.4,2,2,1040,123005.15999999999
2011-07-01,control,M,50s,57,1,22,15,202,410.9000000000001,22,15,3204,13423.949999999999
2011-02-22,test,M,30s,12,1,4,1,144,79.2,4,1,20736,6272.64
2011-06-24,test,F,30s,31,1,13,9,37,168.54999999999998,13,9,217,3678.2424999999994
2011-07-28,control,M,20s,35,2,20,8,72,127.56,20,8,1046,7060.1598
2011-08-19,control,M,40s,24,1,12,7,190,382.3,12,7,6700,28505.710000000003
2011-08-05,control,F,20s,56,1,26,16,201,299.42,26,16,4237,12013.151600000001
2011-07-28,test,M,50s,29,1,14,8,512,1126.32,14,8,40160,186335.8272
2011-05-10,control,F,20s,23,1,10,6,38,95.94000000000001,10,6,652,1571.5868
2011-06-16,test,M,20s,8,1,5,3,204,181.55999999999997,5,3,23184,23717.735999999997
2011-04-11,test,M,50s,20,1,11,4,192,470.4,11,4,9216,63119.46239999999
2010-12-23,test,F,40s,39,1,20,9,63,128.7,20,9,517,1924.4699999999998
2011-09-05,test,M,40s,9,1,5,2,18,48.3,5,2,180,1555.65
2011-10-31,control,M,20s,6,1,3,2,154,76.96,3,2,20836,3586.5855999999994
2011-02-17,control,M,30s,24,1,10,6,146,152.70000000000002,10,6,5476,4615.29
2011-10-16,test,M,50s,33,1,12,8,69,127.2,12,8,769,2556.78
2011-08-22,control,F,20s,58,1,30,16,116,325.79999999999995,30,16,1008,8103.78
2011-03-16,control,M,20s,5,1,2,1,144,152.64,2,1,20736,23298.969599999997
2010-12-06,control,M,40s,12,1,5,3,192,223.68,5,3,12672,16696.166400000002
2011-05-13,control,F,40s,4,1,2,1,96,101.76,2,1,9216,10355.097600000001
2011-09-02,test,M,40s,5,1,2,1,1,852.8,2,1,1,727267.84
2011-08-02,control,F,50s,4,1,3,1,10,20.8,3,1,100,432.64000000000004
2011-03-02,control,F,50s,5,1,2,1,10,85.0,2,1,100,7225.0
2011-05-17,test,F,20s,1,1,1,1,360,259.2,1,1,129600,67184.64
2011-06-15,test,F,20s,2,1,1,1,96,171.84,1,1,9216,29528.9856
2011-06-12,test,F,20s,126,1,64,32,688,375.04,64,32,24480,5694.2848
2011-09-28,test,F,30s,909,3,440,233,624,1504.780000000001,440,233,4192,21360.635
2011-02-15,control,F,40s,86,1,39,18,52,120.16,39,18,362,1535.8680000000002
2011-10-24,control,M,20s,245,1,116,62,8864,11523.2,116,62,2833200,4895679.680000001
2011-04-03,control,F,50s,403,1,187,95,515,704.5999999999999,187,95,6435,8845.207800000002
2011-09-04,test,M,20s,282,1,133,70,223,457.8,133,70,1205,4467.127799999999
2011-02-20,test,F,20s,288,1,143,73,107,298.3799999999999,143,73,247,1798.7854000000007
2011-12-05,control,F,30s,516,5,232,133,652,1001.1900000000005,232,133,8444,21315.515300000006
2010-12-16,control,M,50s,443,8,214,109,1229,2171.99,214,109,23011,60096.679699999986
2011-09-29,test,F,20s,55,1,19,13,202,383.12,19,13,5148,15036.306399999998
2011-05-24,test,F,30s,502,2,249,123,539,1197.0799999999997,249,123,6687,134840.36839999998
2010-12-20,test,F,40s,73,1,36,18,62,221.40000000000003,36,18,714,8148.004999999999
2011-09-27,control,F,50s,499,1,233,124,366,383.6599999999998,233,124,5262,3133.7041999999997
2011-07-27,control,M,30s,290,2,140,72,723,1241.0600000000002,140,72,9069,25928.821999999993
2011-06-09,control,M,50s,218,2,91,53,303,597.8199999999999,91,53,5851,15667.16819999999
2011-09-13,control,M,30s,119,2,57,30,110,278.54,57,30,786,5546.2746
2011-03-01,test,F,30s,212,1,89,48,257,272.05000000000007,89,48,3085,2157.016700000001
2011-05-12,control,M,20s,291,2,146,79,328,1201.35,146,79,3040,320945.0813
2011-03-29,test,F,40s,39,1,17,8,48,113.3,17,8,400,1670.2300000000002
2011-08-24,test,M,50s,86,2,43,21,680,1294.9200000000003,43,21,62600,190524.3914
2011-12-04,test,M,20s,219,1,109,55,94,212.14000000000004,109,55,312,1826.8260000000007
2011-11-20,control,M,40s,414,3,197,106,511,599.46,197,106,6705,6329.676199999999
2011-11-20,test,F,20s,409,2,190,95,433,926.8899999999999,190,95,7285,89890.07449999999
2011-02-09,test,F,50s,208,2,107,53,553,1071.17,107,53,10177,49889.5469
2011-03-28,control,F,20s,78,1,35,20,178,329.44,35,20,3510,5738.781400000001
2010-12-01,test,F,50s,370,3,175,86,371,770.83,175,86,5331,19422.1071
2011-12-05,test,M,40s,298,2,141,79,399,536.5100000000002,141,79,4377,6236.0041
2011-11-21,test,F,50s,297,3,145,75,905,1391.4599999999998,145,75,17511,33081.10620000002
2011-04-13,test,M,20s,446,4,214,114,774,1508.9000000000003,214,114,40586,191133.51680000024
2011-09-22,control,M,20s,397,2,185,100,1038,2082.7799999999997,185,100,19352,94048.83860000006
2011-10-14,test,M,20s,123,2,64,32,190,322.96999999999997,64,32,3422,12478.007099999999
2011-12-07,control,M,20s,166,2,83,39,402,778.4699999999998,83,39,6516,29360.085099999997
2011-09-21,control,F,20s,125,2,62,33,760,1246.42,62,33,41052,123661.86020000001
2011-12-04,test,M,30s,443,3,210,106,525,873.8200000000004,210,106,4867,13283.698799999995
2011-04-01,test,M,50s,145,2,72,40,424,524.0800000000002,72,40,5558,9146.742200000002
2011-05-23,test,M,20s,135,2,67,35,295,870.75,67,35,3389,32744.252500000002
2011-01-27,control,M,50s,174,2,82,44,97,181.29,82,44,293,1604.1310999999998
2011-11-15,control,M,50s,397,4,197,102,1746,1598.2600000000007,197,102,808766,160580.6656000001
2011-01-09,test,M,40s,143,1,63,36,171,380.68,63,36,937,5722.550000000001
2011-03-09,control,M,20s,156,1,76,40,314,924.5400000000001,76,40,5040,77770.05279999999
2011-09-28,control,M,50s,155,2,77,41,315,850.1500000000002,77,41,5345,21574.259699999995
2011-09-21,test,M,40s,49,1,24,14,254,315.1,24,14,21948,11207.090000000002
2011-02-18,control,M,20s,155,2,69,36,461,730.76,69,36,20643,46428.37739999999
2011-06-22,test,M,30s,271,1,134,65,389,291.98999999999995,134,65,10557,1852.7198999999998
2011-07-17,control,M,30s,32,1,15,9,133,250.95,15,9,4877,7800.232499999998
2011-09-06,control,M,50s,90,2,44,24,1744,1197.7600000000002,44,24,506088,120929.8472
2011-09-23,control,M,50s,43,1,20,9,309,417.5,20,9,15809,27290.789200000007
2010-12-22,test,F,30s,219,2,96,58,826,736.0600000000001,96,58,24290,14875.8348
2011-09-08,control,M,30s,46,1,23,13,224,310.2,23,13,6592,9269.1072
2011-10-23,control,M,50s,63,1,36,17,38,211.10000000000002,36,17,104,3382.385
2011-06-23,control,F,50s,92,1,42,22,197,330.11,42,22,2291,5612.589100000001
2011-04-14,control,M,40s,54,1,28,13,356,391.03999999999996,28,13,15176,16308.185599999997
2011-08-10,control,F,30s,217,2,93,63,379,390.06999999999994,93,63,5349,4397.4357
2011-01-28,control,F,50s,140,2,58,36,303,700.7399999999999,58,36,4885,16148.9796
2011-09-06,test,F,30s,577,1,276,138,367,591.8599999999998,276,138,3263,5557.857199999999
2011-09-22,test,F,20s,242,2,119,57,703,940.6700000000002,119,57,12487,17369.72130000001
2011-05-12,control,F,40s,145,2,70,36,737,1181.6999999999998,70,36,18031,95278.01
2011-09-09,test,M,40s,200,1,84,45,372,1087.6999999999998,84,45,3782,53193.81240000001
2011-10-10,control,M,20s,439,2,212,113,249,591.1599999999995,212,113,771,4821.6230000000005
2011-09-30,test,F,40s,258,2,122,62,696,1788.6400000000006,122,62,11368,70373.7936
2011-05-31,test,F,50s,428,2,225,115,686,1157.1700000000012,225,115,11062,31383.8247
2011-09-06,control,F,50s,156,1,77,43,707,2423.2700000000004,77,43,20191,258461.8949
2011-10-13,control,F,20s,111,1,57,30,318,429.41999999999996,57,30,5156,7021.1734
2011-05-18,control,M,20s,191,2,88,50,544,1259.9299999999998,88,50,34726,126074.7953
2011-06-02,test,M,50s,84,1,34,20,73,235.23000000000002,34,20,425,3560.3659000000002
2011-11-20,test,F,30s,376,1,167,93,368,444.46999999999986,167,93,6384,4061.224499999999
2011-01-12,control,M,40s,74,1,33,16,144,547.5,33,16,1900,43658.905
2011-11-15,test,F,20s,67,1,31,19,460,835.97,31,19,30492,84136.8699
2010-12-07,control,F,30s,126,1,52,31,139,338.69999999999993,52,31,2021,9578.419999999998
2011-01-14,test,F,40s,34,1,16,10,78,225.9,16,10,770,6566.265000000001
2011-06-17,control,F,40s,101,1,56,29,378,654.1800000000002,56,29,7372,19782.1996
2011-05-23,test,F,30s,305,1,149,80,179,320.47999999999996,149,80,1107,2373.112
2011-09-16,test,F,30s,466,1,224,116,1677,2582.7799999999993,224,116,49895,76669.7298
2011-06-09,test,F,50s,216,2,103,55,350,673.2999999999997,103,55,3944,11097.333000000004
2011-10-20,test,F,20s,119,1,60,27,39,119.25,60,27,87,695.3124999999999
2011-03-10,test,F,40s,64,1,27,16,246,209.94000000000005,27,16,5732,2929.3700000000003
2011-06-16,test,F,50s,74,1,42,20,153,376.77000000000004,42,20,1763,8013.5679
2011-07-21,control,F,20s,126,2,59,31,331,378.9699999999999,59,31,6473,6911.342500000001
2011-06-27,control,F,30s,268,2,126,68,242,330.41,126,68,3378,4795.340299999996
2011-10-20,test,F,30s,75,2,38,21,308,864.9900000000004,38,21,12714,180173.02049999996
2011-06-09,control,F,20s,43,2,21,16,332,771.0,21,16,12918,51524.415
2011-05-09,control,M,40s,67,1,36,17,89,147.15000000000003,36,17,1309,1928.9471
2010-12-02,control,F,20s,128,3,57,33,756,925.28,57,33,48046,31998.235
2010-12-09,control,F,20s,62,1,33,17,48,119.45000000000002,33,17,202,1003.5375000000001
2011-09-22,control,M,30s,120,1,59,34,205,514.1299999999999,59,34,2241,13765.721300000001
2011-09-29,test,F,30s,229,2,100,60,268,595.1,100,60,4096,9346.746000000003
2011-07-27,control,M,20s,50,2,23,12,297,754.1999999999999,23,12,10313,63614.520000000004
2011-05-17,control,M,50s,153,1,73,33,180,326.4800000000001,73,33,1570,4339.919400000001
2011-03-17,test,M,30s,108,1,51,24,34,101.35000000000002,51,24,60,695.4375000000001
2011-04-26,control,M,20s,22,1,14,6,26,103.30000000000001,14,6,186,1797.0049999999997
2011-01-27,test,M,50s,73,1,37,19,210,283.74,37,19,2956,5659.959599999999
2011-09-13,test,F,50s,88,1,43,23,157,431.96999999999997,43,23,1509,8474.0657
2011-10-21,test,F,40s,221,2,108,53,654,745.3600000000004,108,53,9844,12586.590400000001
2011-11-02,control,M,40s,64,1,33,17,202,299.37999999999994,33,17,3252,6425.109200000001
2011-11-30,control,F,50s,74,1,36,16,129,271.75,36,16,2349,13165.2869
2011-07-17,control,M,20s,103,1,49,25,68,140.76,49,25,228,1315.1002
2011-06-06,test,F,50s,145,2,64,38,278,745.74,64,38,3418,18750.6118
2011-03-29,control,F,40s,124,2,69,32,507,594.0500000000003,69,32,54097,59847.39249999999
