event_id,user_id,session_id,event_time,variant,page
E0000430,100254,S000430,2025-07-12 20:40:00,1,product_reco
E0000431,100254,S000431,2025-07-12 14:17:00,1,home_banner
E0000432,100255,S000432,2025-07-03 05:28:00,0,product_reco
E0000433,100256,S000433,2025-07-04 02:56:00,0,product_reco
E0000434,100256,S000434,2025-07-04 01:35:00,0,home_banner
E0000435,100257,S000435,2025-07-03 17:35:00,0,product_reco
E0000436,100257,S000436,2025-07-03 17:56:00,0,checkout_cta
E0000437,100258,S000437,2025-07-07 13:55:00,1,home_banner
E0000438,100258,S000438,2025-07-07 12:04:00,1,product_reco
E0000439,100258,S000439,2025-07-07 15:45:00,1,product_reco
E0000440,100259,S000440,2025-07-08 06:49:00,1,home_banner
E0000441,100260,S000441,2025-07-01 15:09:00,0,checkout_cta
E0000442,100260,S000442,2025-07-01 10:47:00,0,checkout_cta
E0000443,100261,S000443,2025-07-10 14:46:00,0,checkout_cta
E0000444,100261,S000444,2025-07-10 11:50:00,0,home_banner
E0000445,100262,S000445,2025-07-11 08:01:00,1,home_banner
E0000446,100263,S000446,2025-07-07 00:15:00,1,home_banner
E0000447,100264,S000447,2025-07-12 01:47:00,0,home_banner
E0000448,100264,S000448,2025-07-11 20:50:00,0,home_banner
E0000449,100265,S000449,2025-07-14 18:38:00,1,home_banner
E0000450,100265,S000450,2025-07-14 21:03:00,1,product_reco
E0000451,100266,S000451,2025-07-15 00:44:00,0,product_reco
E0000452,100266,S000452,2025-07-15 01:54:00,0,home_banner
E0000453,100266,S000453,2025-07-15 05:51:00,0,home_banner
E0000454,100267,S000454,2025-07-05 10:14:00,0,product_reco
E0000455,100268,S000455,2025-07-14 10:08:00,1,home_banner
E0000456,100268,S000456,2025-07-14 13:09:00,1,product_reco
E0000457,100269,S000457,2025-07-12 19:26:00,1,checkout_cta
E0000458,100270,S000458,2025-07-09 01:18:00,1,product_reco
E0000459,100270,S000459,2025-07-08 23:52:00,1,product_reco
E0000460,100271,S000460,2025-07-01 16:56:00,0,product_reco
E0000461,100272,S000461,2025-07-08 12:32:00,0,product_reco
E0000462,100273,S000462,2025-07-05 16:08:00,0,checkout_cta
E0000463,100273,S000463,2025-07-05 08:29:00,0,product_reco
E0000464,100273,S000464,2025-07-05 10:56:00,0,home_banner
E0000465,100274,S000465,2025-07-03 05:30:00,0,product_reco
E0000466,100274,S000466,2025-07-03 12:27:00,0,home_banner
E0000467,100274,S000467,2025-07-03 11:20:00,0,home_banner
E0000468,100275,S000468,2025-07-08 17:23:00,1,home_banner
E0000469,100275,S000469,2025-07-08 20:26:00,1,product_reco
E0000470,100276,S000470,2025-07-09 00:05:00,1,checkout_cta
E0000471,100276,S000471,2025-07-09 04:31:00,1,product_reco
E0000472,100276,S000472,2025-07-09 04:32:00,1,product_reco
E0000473,100277,S000473,2025-07-06 13:51:00,1,product_reco
E0000474,100277,S000474,2025-07-06 19:47:00,1,product_reco
E0000475,100278,S000475,2025-07-13 03:59:00,0,home_banner
E0000476,100279,S000476,2025-07-03 04:10:00,1,checkout_cta
E0000477,100279,S000477,2025-07-03 00:41:00,1,home_banner
E0000478,100280,S000478,2025-07-11 15:17:00,0,product_reco
E0000479,100280,S000479,2025-07-11 18:04:00,0,checkout_cta
E0000480,100281,S000480,2025-07-04 02:57:00,1,product_reco
E0000481,100282,S000481,2025-07-14 11:52:00,1,checkout_cta
E0000482,100282,S000482,2025-07-14 12:48:00,1,product_reco
E0000483,100282,S000483,2025-07-14 08:55:00,1,home_banner
E0000484,100283,S000484,2025-07-06 10:16:00,1,home_banner
E0000485,100284,S000485,2025-07-07 06:22:00,0,product_reco
E0000486,100285,S000486,2025-07-10 06:25:00,1,product_reco
E0000487,100285,S000487,2025-07-09 23:00:00,1,product_reco
E0000488,100286,S000488,2025-07-08 16:27:00,0,checkout_cta
E0000489,100286,S000489,2025-07-08 18:33:00,0,checkout_cta
E0000490,100287,S000490,2025-07-14 16:17:00,1,product_reco
E0000491,100288,S000491,2025-07-04 19:15:00,0,product_reco
E0000492,100289,S000492,2025-07-01 21:27:00,1,home_banner
E0000493,100290,S000493,2025-07-12 14:25:00,1,product_reco
E0000494,100291,S000494,2025-07-13 15:54:00,1,product_reco
E0000495,100292,S000495,2025-07-05 12:42:00,1,home_banner
E0000496,100292,S000496,2025-07-05 18:37:00,1,product_reco
E0000497,100292,S000497,2025-07-05 13:04:00,1,product_reco
E0000498,100293,S000498,2025-07-05 20:30:00,0,home_banner
E0000499,100293,S000499,2025-07-05 18:29:00,0,checkout_cta
E0000500,100294,S000500,2025-07-07 23:32:00,1,product_reco
E0000501,100295,S000501,2025-07-10 22:01:00,0,product_reco
E0000502,100295,S000502,2025-07-10 21:50:00,0,checkout_cta
E0000503,100295,S000503,2025-07-10 19:39:00,0,checkout_cta
E0000504,100296,S000504,2025-07-13 13:25:00,0,product_reco
E0000505,100296,S000505,2025-07-13 10:45:00,0,checkout_cta
E0000506,100297,S000506,2025-07-09 18:18:00,1,product_reco
E0000507,100297,S000507,2025-07-09 22:21:00,1,home_banner
E0000508,100298,S000508,2025-07-08 14:58:00,0,product_reco
E0000509,100298,S000509,2025-07-08 12:50:00,0,home_banner
E0000510,100299,S000510,2025-07-11 23:26:00,1,home_banner
E0000511,100299,S000511,2025-07-12 02:16:00,1,home_banner
E0000512,100300,S000512,2025-07-02 13:45:00,1,product_reco
E0000513,100301,S000513,2025-07-10 20:49:00,1,product_reco
E0000514,100301,S000514,2025-07-10 17:27:00,1,home_banner
E0000515,100302,S000515,2025-07-10 04:47:00,1,home_banner
E0000516,100302,S000516,2025-07-10 02:53:00,1,checkout_cta
E0000517,100303,S000517,2025-07-10 23:32:00,1,home_banner
E0000518,100304,S000518,2025-07-05 10:25:00,1,home_banner
E0000519,100305,S000519,2025-07-10 06:13:00,0,checkout_cta
E0000520,100305,S000520,2025-07-10 10:24:00,0,product_reco
E0000521,100306,S000521,2025-07-13 21:49:00,0,product_reco
E0000522,100307,S000522,2025-07-06 00:28:00,1,product_reco
E0000523,100307,S000523,2025-07-05 23:41:00,1,product_reco
E0000524,100307,S000524,2025-07-05 23:35:00,1,home_banner
E0000525,100308,S000525,2025-07-07 14:09:00,0,checkout_cta
E0000526,100308,S000526,2025-07-07 18:23:00,0,product_reco
E0000527,100308,S000527,2025-07-07 14:57:00,0,checkout_cta
E0000528,100309,S000528,2025-07-12 16:04:00,0,product_reco
E0000529,100310,S000529,2025-07-02 14:17:00,1,product_reco
E0000530,100310,S000530,2025-07-02 17:40:00,1,home_banner
E0000531,100311,S000531,2025-07-02 15:23:00,1,product_reco
E0000532,100312,S000532,2025-07-08 01:50:00,0,home_banner
E0000533,100312,S000533,2025-07-08 00:50:00,0,home_banner
E0000534,100313,S000534,2025-07-13 20:37:00,1,product_reco
E0000535,100313,S000535,2025-07-13 23:10:00,1,product_reco
E0000536,100314,S000536,2025-07-13 09:38:00,1,product_reco
E0000537,100315,S000537,2025-07-03 04:24:00,0,home_banner
E0000538,100315,S000538,2025-07-03 03:39:00,0,product_reco
E0000539,100316,S000539,2025-07-01 21:16:00,1,home_banner
E0000540,100316,S000540,2025-07-01 21:33:00,1,product_reco
E0000541,100317,S000541,2025-07-03 18:06:00,0,product_reco
E0000542,100317,S000542,2025-07-03 14:39:00,0,product_reco
E0000543,100318,S000543,2025-07-02 20:18:00,0,home_banner
E0000544,100319,S000544,2025-07-03 06:12:00,0,product_reco
E0000545,100319,S000545,2025-07-03 01:21:00,0,product_reco
E0000546,100319,S000546,2025-07-03 04:12:00,0,home_banner
E0000547,100320,S000547,2025-07-08 20:14:00,1,product_reco
E0000548,100321,S000548,2025-07-08 19:26:00,1,home_banner
E0000549,100321,S000549,2025-07-08 23:16:00,1,product_reco
E0000550,100322,S000550,2025-07-08 11:00:00,1,product_reco
E0000551,100322,S000551,2025-07-08 15:09:00,1,product_reco
E0000552,100322,S000552,2025-07-08 10:16:00,1,checkout_cta
E0000553,100323,S000553,2025-07-08 01:21:00,1,checkout_cta
E0000554,100324,S000554,2025-07-11 10:27:00,0,home_banner
E0000555,100324,S000555,2025-07-11 10:32:00,0,product_reco
E0000556,100325,S000556,2025-07-09 20:04:00,1,checkout_cta
E0000557,100325,S000557,2025-07-09 23:21:00,1,home_banner
E0000558,100326,S000558,2025-07-06 19:33:00,1,home_banner
E0000559,100327,S000559,2025-07-13 10:55:00,0,checkout_cta
E0000560,100327,S000560,2025-07-13 07:31:00,0,product_reco
E0000561,100328,S000561,2025-07-04 15:25:00,1,product_reco
E0000562,100329,S000562,2025-07-08 03:32:00,0,product_reco
E0000563,100329,S000563,2025-07-08 07:54:00,0,product_reco
E0000564,100330,S000564,2025-07-02 10:25:00,0,checkout_cta
E0000565,100331,S000565,2025-07-07 18:40:00,1,checkout_cta
E0000566,100331,S000566,2025-07-07 18:28:00,1,product_reco
E0000567,100332,S000567,2025-07-02 22:48:00,1,product_reco
E0000568,100333,S000568,2025-07-11 12:23:00,1,checkout_cta
E0000569,100334,S000569,2025-07-07 20:22:00,1,product_reco
E0000570,100334,S000570,2025-07-07 20:31:00,1,product_reco
E0000571,100335,S000571,2025-07-09 19:38:00,1,home_banner
E0000572,100336,S000572,2025-07-11 17:57:00,1,home_banner
E0000573,100336,S000573,2025-07-11 17:46:00,1,home_banner
E0000574,100337,S000574,2025-07-14 09:42:00,0,home_banner
E0000575,100337,S000575,2025-07-14 10:57:00,0,checkout_cta
E0000576,100337,S000576,2025-07-14 08:42:00,0,home_banner
E0000577,100338,S000577,2025-07-07 03:18:00,0,product_reco
E0000578,100339,S000578,2025-07-10 19:06:00,1,product_reco
E0000579,100340,S000579,2025-07-08 23:28:00,0,checkout_cta
E0000580,100341,S000580,2025-07-04 19:35:00,0,home_banner
E0000581,100342,S000581,2025-07-15 01:28:00,1,product_reco
E0000582,100342,S000582,2025-07-15 05:15:00,1,checkout_cta
E0000583,100342,S000583,2025-07-15 06:30:00,1,product_reco
E0000584,100343,S000584,2025-07-02 08:54:00,0,home_banner
E0000585,100343,S000585,2025-07-02 02:59:00,0,home_banner
E0000586,100344,S000586,2025-07-10 02:41:00,0,product_reco
E0000587,100345,S000587,2025-07-05 14:23:00,0,home_banner
E0000588,100346,S000588,2025-07-13 14:46:00,1,home_banner
E0000589,100347,S000589,2025-07-06 21:17:00,1,checkout_cta
E0000590,100347,S000590,2025-07-07 00:31:00,1,product_reco
E0000591,100348,S000591,2025-07-03 18:15:00,0,home_banner
E0000592,100348,S000592,2025-07-03 19:51:00,0,home_banner
E0000593,100348,S000593,2025-07-03 14:45:00,0,checkout_cta
E0000594,100349,S000594,2025-07-06 00:47:00,1,home_banner
E0000595,100350,S000595,2025-07-03 13:55:00,0,checkout_cta
E0000596,100350,S000596,2025-07-03 10:40:00,0,home_banner
E0000597,100351,S000597,2025-07-12 03:34:00,0,checkout_cta
E0000598,100351,S000598,2025-07-11 23:36:00,0,home_banner
E0000599,100352,S000599,2025-07-08 09:03:00,0,checkout_cta
E0000600,100352,S000600,2025-07-08 06:22:00,0,product_reco
E0000601,100353,S000601,2025-07-15 11:02:00,1,home_banner
E0000602,100353,S000602,2025-07-15 15:45:00,1,product_reco
E0000603,100354,S000603,2025-07-12 04:30:00,1,home_banner
E0000604,100354,S000604,2025-07-12 02:25:00,1,product_reco
E0000605,100355,S000605,2025-07-07 22:06:00,1,product_reco
E0000606,100356,S000606,2025-07-05 22:20:00,1,checkout_cta
E0000607,100357,S000607,2025-07-12 18:33:00,1,product_reco
E0000608,100357,S000608,2025-07-12 22:16:00,1,product_reco
E0000609,100358,S000609,2025-07-06 19:12:00,0,product_reco
E0000610,100358,S000610,2025-07-06 21:32:00,0,home_banner
E0000611,100358,S000611,2025-07-06 16:51:00,0,product_reco
E0000612,100359,S000612,2025-07-11 06:52:00,0,checkout_cta
E0000613,100360,S000613,2025-07-13 00:49:00,0,product_reco
E0000614,100361,S000614,2025-07-15 07:13:00,0,product_reco
E0000615,100361,S000615,2025-07-15 07:16:00,0,home_banner
E0000616,100362,S000616,2025-07-05 14:48:00,0,product_reco
E0000617,100363,S000617,2025-07-04 17:57:00,0,home_banner
E0000618,100364,S000618,2025-07-05 01:29:00,0,home_banner
E0000619,100365,S000619,2025-07-07 01:45:00,0,product_reco
E0000620,100365,S000620,2025-07-06 19:13:00,0,home_banner
E0000621,100366,S000621,2025-07-03 02:30:00,0,home_banner
E0000622,100366,S000622,2025-07-03 02:45:00,0,home_banner
E0000623,100366,S000623,2025-07-03 01:41:00,0,home_banner
E0000624,100367,S000624,2025-07-01 21:55:00,1,checkout_cta
E0000625,100367,S000625,2025-07-01 21:56:00,1,product_reco
E0000626,100368,S000626,2025-07-14 09:37:00,0,product_reco
E0000627,100369,S000627,2025-07-08 12:11:00,0,home_banner
E0000628,100369,S000628,2025-07-08 10:56:00,0,checkout_cta
E0000629,100370,S000629,2025-07-13 01:19:00,0,home_banner
E0000630,100371,S000630,2025-07-03 00:20:00,1,checkout_cta
E0000631,100372,S000631,2025-07-02 09:24:00,1,product_reco
E0000632,100372,S000632,2025-07-02 08:22:00,1,checkout_cta
E0000633,100373,S000633,2025-07-07 06:56:00,1,checkout_cta
E0000634,100373,S000634,2025-07-07 08:49:00,1,product_reco
E0000635,100373,S000635,2025-07-07 03:37:00,1,home_banner
E0000636,100374,S000636,2025-07-13 13:13:00,1,product_reco
E0000637,100374,S000637,2025-07-13 06:02:00,1,home_banner
E0000638,100374,S000638,2025-07-13 11:12:00,1,home_banner
E0000639,100375,S000639,2025-07-07 02:26:00,1,checkout_cta
E0000640,100375,S000640,2025-07-07 01:30:00,1,checkout_cta
E0000641,100376,S000641,2025-07-03 23:41:00,0,checkout_cta
E0000642,100377,S000642,2025-07-13 18:05:00,0,home_banner
E0000643,100377,S000643,2025-07-13 21:27:00,0,home_banner
E0000644,100378,S000644,2025-07-14 21:27:00,1,home_banner
E0000645,100379,S000645,2025-07-02 06:57:00,0,home_banner
E0000646,100379,S000646,2025-07-02 06:25:00,0,checkout_cta
E0000647,100380,S000647,2025-07-01 21:54:00,0,product_reco
E0000648,100380,S000648,2025-07-01 23:37:00,0,home_banner
E0000649,100381,S000649,2025-07-03 12:10:00,1,product_reco
E0000650,100381,S000650,2025-07-03 14:03:00,1,product_reco
E0000651,100382,S000651,2025-07-02 23:45:00,1,product_reco
E0000652,100382,S000652,2025-07-02 19:40:00,1,product_reco
E0000653,100382,S000653,2025-07-02 23:50:00,1,home_banner
E0000654,100383,S000654,2025-07-02 18:20:00,0,checkout_cta
E0000655,100384,S000655,2025-07-05 04:53:00,0,product_reco
E0000656,100384,S000656,2025-07-05 09:00:00,0,checkout_cta
E0000657,100385,S000657,2025-07-14 22:05:00,1,home_banner
E0000658,100385,S000658,2025-07-15 01:17:00,1,product_reco
E0000659,100386,S000659,2025-07-12 02:05:00,1,product_reco
E0000660,100387,S000660,2025-07-04 13:09:00,0,product_reco
E0000661,100388,S000661,2025-07-12 07:09:00,1,product_reco
E0000662,100388,S000662,2025-07-12 09:52:00,1,product_reco
E0000663,100388,S000663,2025-07-12 07:52:00,1,checkout_cta
E0000664,100389,S000664,2025-07-08 14:59:00,0,product_reco
E0000665,100390,S000665,2025-07-11 00:36:00,1,product_reco
E0000666,100390,S000666,2025-07-10 20:18:00,1,product_reco
E0000667,100391,S000667,2025-07-13 18:15:00,1,checkout_cta
E0000668,100391,S000668,2025-07-13 14:55:00,1,home_banner
E0000669,100392,S000669,2025-07-03 01:37:00,0,product_reco
E0000670,100392,S000670,2025-07-03 07:43:00,0,product_reco
E0000671,100392,S000671,2025-07-03 08:42:00,0,product_reco
E0000672,100393,S000672,2025-07-06 10:23:00,0,product_reco
E0000673,100394,S000673,2025-07-01 16:56:00,0,product_reco
E0000674,100395,S000674,2025-07-12 15:14:00,0,checkout_cta
E0000675,100396,S000675,2025-07-12 20:17:00,1,checkout_cta
E0000676,100397,S000676,2025-07-07 12:44:00,1,home_banner
E0000677,100398,S000677,2025-07-14 22:06:00,1,checkout_cta
E0000678,100399,S000678,2025-07-10 15:13:00,0,product_reco
E0000679,100399,S000679,2025-07-10 21:49:00,0,checkout_cta
E0000680,100400,S000680,2025-07-09 20:29:00,0,product_reco
E0000681,100400,S000681,2025-07-10 03:21:00,0,home_banner
E0000682,100401,S000682,2025-07-02 01:24:00,1,product_reco
E0000683,100402,S000683,2025-07-10 07:40:00,1,home_banner
E0000684,100402,S000684,2025-07-10 10:48:00,1,checkout_cta
E0000685,100402,S000685,2025-07-10 07:18:00,1,product_reco
E0000686,100403,S000686,2025-07-01 22:24:00,1,product_reco
E0000687,100403,S000687,2025-07-01 19:54:00,1,home_banner
E0000688,100404,S000688,2025-07-06 01:34:00,0,product_reco
E0000689,100404,S000689,2025-07-06 06:39:00,0,product_reco
E0000690,100405,S000690,2025-07-09 07:40:00,0,checkout_cta
E0000691,100405,S000691,2025-07-09 04:28:00,0,checkout_cta
E0000692,100405,S000692,2025-07-09 02:52:00,0,product_reco
E0000693,100406,S000693,2025-07-12 03:53:00,1,home_banner
E0000694,100406,S000694,2025-07-11 20:23:00,1,checkout_cta
E0000695,100407,S000695,2025-07-13 07:12:00,1,home_banner
E0000696,100408,S000696,2025-07-10 11:33:00,0,checkout_cta
E0000697,100409,S000697,2025-07-14 18:15:00,1,product_reco
E0000698,100409,S000698,2025-07-14 15:45:00,1,home_banner
E0000699,100410,S000699,2025-07-03 08:17:00,1,checkout_cta
E0000700,100410,S000700,2025-07-03 14:42:00,1,home_banner
E0000701,100410,S000701,2025-07-03 14:55:00,1,product_reco
E0000702,100411,S000702,2025-07-05 20:29:00,1,product_reco
E0000703,100412,S000703,2025-07-06 08:45:00,0,home_banner
E0000704,100412,S000704,2025-07-06 08:16:00,0,home_banner
E0000705,100413,S000705,2025-07-11 09:32:00,1,product_reco
E0000706,100414,S000706,2025-07-08 05:00:00,1,product_reco
E0000707,100414,S000707,2025-07-08 00:34:00,1,product_reco
E0000708,100415,S000708,2025-07-06 21:49:00,1,home_banner
E0000709,100416,S000709,2025-07-10 10:24:00,0,checkout_cta
E0000710,100417,S000710,2025-07-07 12:27:00,0,checkout_cta
E0000711,100418,S000711,2025-07-09 17:18:00,0,home_banner
E0000712,100419,S000712,2025-07-13 23:34:00,0,product_reco
E0000713,100420,S000713,2025-07-03 06:45:00,1,home_banner
E0000714,100421,S000714,2025-07-05 07:54:00,0,home_banner
E0000715,100422,S000715,2025-07-03 01:45:00,0,product_reco
E0000716,100422,S000716,2025-07-03 07:26:00,0,checkout_cta
E0000717,100423,S000717,2025-07-12 14:26:00,1,home_banner
E0000718,100423,S000718,2025-07-12 17:18:00,1,home_banner
E0000719,100423,S000719,2025-07-12 16:07:00,1,product_reco
E0000720,100424,S000720,2025-07-06 15:45:00,0,checkout_cta
E0000721,100424,S000721,2025-07-06 17:37:00,0,product_reco
E0000722,100425,S000722,2025-07-11 09:34:00,1,product_reco
E0000723,100425,S000723,2025-07-11 12:26:00,1,checkout_cta
E0000724,100426,S000724,2025-07-08 06:35:00,0,product_reco
E0000725,100426,S000725,2025-07-08 06:33:00,0,checkout_cta
E0000726,100426,S000726,2025-07-08 06:10:00,0,product_reco
E0000727,100427,S000727,2025-07-04 11:25:00,0,home_banner
E0000728,100428,S000728,2025-07-09 05:17:00,1,home_banner
E0000729,100429,S000729,2025-07-09 15:48:00,1,product_reco
E0000730,100430,S000730,2025-07-08 17:48:00,1,home_banner
E0000731,100430,S000731,2025-07-08 20:54:00,1,home_banner
E0000732,100430,S000732,2025-07-08 22:36:00,1,product_reco
E0000733,100431,S000733,2025-07-12 02:15:00,0,product_reco
E0000734,100431,S000734,2025-07-12 04:33:00,0,product_reco
E0000735,100431,S000735,2025-07-12 06:37:00,0,product_reco
E0000736,100432,S000736,2025-07-04 06:56:00,0,product_reco
E0000737,100433,S000737,2025-07-02 07:39:00,0,checkout_cta
E0000738,100434,S000738,2025-07-06 00:51:00,1,home_banner
E0000739,100434,S000739,2025-07-06 03:53:00,1,home_banner
E0000740,100435,S000740,2025-07-13 18:46:00,0,product_reco
E0000741,100436,S000741,2025-07-07 06:14:00,0,checkout_cta
E0000742,100437,S000742,2025-07-06 08:51:00,0,product_reco
E0000743,100438,S000743,2025-07-07 23:02:00,0,home_banner
E0000744,100438,S000744,2025-07-07 23:42:00,0,product_reco
E0000745,100439,S000745,2025-07-01 12:56:00,0,product_reco
E0000746,100439,S000746,2025-07-01 10:46:00,0,home_banner
E0000747,100439,S000747,2025-07-01 13:33:00,0,home_banner
E0000748,100440,S000748,2025-07-05 15:12:00,1,product_reco
E0000749,100440,S000749,2025-07-05 18:05:00,1,checkout_cta
E0000750,100441,S000750,2025-07-02 05:41:00,1,product_reco
E0000751,100442,S000751,2025-07-05 09:46:00,0,home_banner
E0000752,100442,S000752,2025-07-05 17:09:00,0,checkout_cta
E0000753,100443,S000753,2025-07-14 20:31:00,1,product_reco
E0000754,100443,S000754,2025-07-14 21:31:00,1,checkout_cta
E0000755,100444,S000755,2025-07-02 18:25:00,1,checkout_cta
E0000756,100445,S000756,2025-07-07 00:17:00,1,product_reco
E0000757,100446,S000757,2025-07-10 16:11:00,0,home_banner
E0000758,100446,S000758,2025-07-10 12:10:00,0,home_banner
E0000759,100446,S000759,2025-07-10 13:02:00,0,product_reco
E0000760,100447,S000760,2025-07-12 00:53:00,1,checkout_cta
E0000761,100447,S000761,2025-07-12 01:53:00,1,product_reco
E0000762,100448,S000762,2025-07-06 15:00:00,0,product_reco
E0000763,100449,S000763,2025-07-07 14:38:00,0,product_reco
E0000764,100449,S000764,2025-07-07 19:06:00,0,home_banner
E0000765,100450,S000765,2025-07-08 09:19:00,1,product_reco
E0000766,100451,S000766,2025-07-15 11:36:00,0,product_reco
E0000767,100452,S000767,2025-07-03 08:46:00,1,home_banner
